1782437948749053517|536000.0|
1782437948848317618|538000.0|0.0201482709242488
1782437948950613798|533000.0|-0.0488776804764362
1782437949047892357|538000.0|0.0513987876814664
1782437949148567679|542000.0|0.0397316832023641
1782437949248646653|538000.0|-0.0399684353278842
1782437949348715515|539000.0|0.00999311853871187
1782437949449104839|533000.0|-0.0597673115121285
1782437949547888188|534000.0|0.010123163570816
1782437949648027641|535000.0|0.00998607412005736
1782437949748843971|534000.0|-0.0099190279987379
1782437949848074565|540000.0|0.0604652230540916
1782437949948065764|535000.0|-0.0500044008873221
1782437950048053744|536000.0|0.0100012021444978
1782437950148018492|546000.0|0.100035264431417
1782437950248012407|539000.0|-0.0700042597592063
1782437950348649391|555000.0|0.158987276486744
1782437950448067342|549000.0|-0.060351273986727
1782437950548072585|554000.0|0.049997378637438
1782437950648043220|547000.0|-0.0700205615378956
1782437950748672092|550000.0|0.0298125174254164
1782437950848092539|553000.0|0.0301748794189187
1782437950948706578|548000.0|-0.0496948542141321
1782437951048018400|550000.0|0.0201385893413576
1782437951148054696|552000.0|0.0199927434338433
1782437951248077024|553000.0|0.0099977676984283
1782437951348936420|552000.0|-0.00991479266839948
1782437951448014177|540000.0|-0.121116992989658
1782437951548004218|539000.0|-0.0100009959991916
1782437951647884947|541000.0|0.0200238826851174
1782437951747988970|539000.0|-0.0199792170190802
1782437951848002883|540000.0|0.00999860889354464
1782437951948836839|535000.0|-0.0495864706528027
1782437952048156545|535000.0|0.0
1782437952148061959|537000.0|0.0200189351099631
1782437952248700153|535000.0|-0.0198731706175093
1782437952348065394|542000.0|0.0704471697502349
1782437952448071703|540000.0|-0.0199987382796019
1782437952548090220|537000.0|-0.0299944459284474
1782437952648057122|535000.0|-0.0200066217916806
1782437952747892920|534000.0|-0.0100164472066423
1782437952848845464|536000.0|0.0198112887576166
1782437952948068754|532000.0|-0.0403131160033093
1782437953048942417|539000.0|0.0693937326336608
1782437953148003960|542000.0|0.0302842042345333
1782437953248020763|536000.0|-0.0599899198937602
1782437953348024925|537000.0|0.00999958381732152
1782437953448129087|541000.0|0.0399583785537309
1782437953548085153|543000.0|0.0200087906620895
1782437953648021460|536000.0|-0.0700446135156865
1782437953748064454|0.0|-5.35769651196165
1782437953848274567|539000.0|5.37869865489524
1782437953948072107|539000.0|0.0
1782437954048861080|535000.0|-0.0396868812226115
1782437954148723864|541000.0|0.060082442724609
1782437954248023340|542000.0|0.010070546595835
1782437954348002827|541000.0|-0.0100020517208695
1782437954448010715|541000.0|0.0
1782437954548002442|540000.0|-0.0100008273684482
1782437954648027930|541000.0|0.00999745184947261
1782437954748741029|543000.0|0.0198583900193559
1782437954848356279|542000.0|-0.0100386236043176
1782437954947896841|539000.0|-0.0301384675726464
1782437955048305621|537000.0|-0.019918576841587
1782437955147900836|545000.0|0.0803251441346856
1782437955248760347|541000.0|-0.0396591254542172
1782437955347907325|543000.0|0.0201720722138399
1782437955448018457|540000.0|-0.0299666974098345
1782437955547969878|544000.0|0.0400194410442649
1782437955647999298|544000.0|0.0
1782437955748706811|542000.0|-0.0198594915157919
1782437955848118026|545000.0|0.0301776816629794
1782437955947903800|541000.0|-0.0400858743652176
1782437956048061363|539000.0|-0.0199685369740875
1782437956147893773|547000.0|0.080134297068457
