1782407805076565194|1412000.0|
1782407805176411638|1410000.0|-0.0200307584314169
1782407805276292274|1407000.0|-0.0300358519943746
1782407805376185214|1410000.0|0.0300321524223834
1782407805477106523|1410000.0|0.0
1782407805576529894|1409000.0|-0.0100579973294207
1782407805676678099|1408000.0|-0.00998520143221738
1782407805776714319|1410000.0|0.0199927586228268
1782407805876171578|1406000.0|-0.0402182811010305
1782407805976006326|1411000.0|0.0500827627671279
1782407806076148402|1410000.0|-0.00998581255695159
1782407806176603342|1409000.0|-0.00995471203307672
1782407806276866635|1412000.0|0.02992121952348
1782407806376034150|1413000.0|0.0100839473490891
1782407806476141298|1410000.0|-0.0299678900052172
1782407806578296224|1411000.0|0.00978905314854812
1782407806676562298|1406000.0|-0.0508822607485061
1782407806776015174|1405000.0|-0.0100550133914679
1782407806876019250|1410000.0|0.0499979620830655
1782407806976150446|1408000.0|-0.0199737951796761
1782407807076792747|1407000.0|-0.00993617981766931
1782407807176585447|1408000.0|0.0100207730625587
1782407807276453251|1408000.0|0.0
1782407807376517919|1410000.0|0.0199870747584952
1782407807476035690|1405000.0|-0.0502422828582043
1782407807576080887|1408000.0|0.0299864470255379
1782407807676038690|1409000.0|0.0100042214813385
1782407807776091134|1406000.0|-0.0299842750467945
1782407807876039546|1408000.0|0.0200103229253908
1782407807976129542|1413000.0|0.0499550424599877
1782407808076121139|1407000.0|-0.0600050422236981
1782407808176748879|1407000.0|0.0
1782407808276243563|1404000.0|-0.0301523647233253
1782407808376586407|1406000.0|0.019931665480799
1782407808476240754|1414000.0|0.0802774815232094
1782407808576125374|1408000.0|-0.0600693079675329
1782407808676037498|1413000.0|0.0500439766449165
1782407808776127782|1412000.0|-0.00999097974384806
1782407808876049330|1411000.0|-0.0100078513595486
1782407808976123422|1407000.0|-0.0399703851422404
1782407809076420442|1410000.0|0.0299111578788682
1782407809177057383|1411000.0|0.00993670902616168
1782407809276492115|1411000.0|0.0
1782407809376122878|1411000.0|0.0
1782407809476478906|1414000.0|0.0298935705187535
1782407809576180678|1411000.0|-0.0300897360179316
1782407809676772722|1407000.0|-0.039764576212409
1782407809776145934|1408000.0|0.0100630741411478
1782407809876145082|1409000.0|0.0100000852007259
1782407809976136006|1406000.0|-0.0300027230471438
1782407810076734754|1408000.0|0.0198809631308732
1782407810176000894|1411000.0|0.0302217855957731
1782407810276015978|1410000.0|-0.00999849182749274
1782407810376528199|1407000.0|-0.0298471167998566
1782407810476623603|1409000.0|0.0199809373864958
1782407810576020863|1405000.0|-0.0402425579940534
1782407810676767868|1411000.0|0.0595551202737987
1782407810776135271|1416000.0|0.050318312133004
1782407810876180883|1414000.0|-0.0199908817590121
1782407810976142351|1408000.0|-0.060023128111724
1782407811076192715|1412000.0|0.0399798645410226
1782407811176120056|1417000.0|0.0500363559158449
1782407811276022867|1417000.0|0.0
1782407811376099039|1415000.0|-0.0199847771955146
1782407811476014731|1406000.0|-0.0900759412245276
1782407811576018968|1411000.0|0.049997881589757
1782407811676096212|1413000.0|0.0199845631240604
1782407811776104128|1411000.0|-0.0199984169253162
1782407811876628029|1406000.0|-0.0497394147089457
1782407811976118360|1407000.0|0.0100512279932007
1782407812076383717|1409000.0|0.0199470690559652
1782407812176977457|1408000.0|-0.00994097644644687
1782407812276202669|1412000.0|0.0403123351351469
1782407812376242281|1416000.0|0.0399841614739569
1782407812476992150|1408000.0|-0.0794045697468847
1782407812576010705|1409000.0|0.0100991172816044
1782407812676020765|1410000.0|0.00999899410119342
1782407812776026201|1410000.0|0.0
1782407812876016389|1409000.0|-0.0100009812962848
1782407812976028657|1411000.0|0.0199975467009707
1782407813076120637|1412000.0|0.00999081045254575
1782407813176353690|1414000.0|0.0199534977748308
1782407813276187990|0.0|-14.1634688679141
1782407813376136978|1411000.0|14.1172014668123
